dim0,dim1,predicted_severity
0.34066419320588537,-0.012744027193857838,0.6971670391503076
0.3428495819479064,-0.012744027193857838,0.6980916571836134
0.3450349706899274,-0.012744027193857838,0.6990154251908922
0.3472203594319484,-0.012744027193857838,0.6999378098086301
0.3494057481739694,-0.012744027193857838,0.7008582868705299
0.3515911369159904,-0.012744027193857838,0.7017763418987064
0.35377652565801143,-0.012744027193857838,0.7026914705706271
0.35596191440003244,-0.012744027193857838,0.7036031791609393
0.35814730314205345,-0.012744027193857838,0.7045109849576331
0.36033269188407446,-0.012744027193857838,0.7054144166521545
0.3625180806260955,-0.012744027193857838,0.70631301470281
0.3647034693681165,-0.012744027193857838,0.7072063316713193
0.3668888581101375,-0.012744027193857838,0.7080939325321305
0.3690742468521585,-0.012744027193857838,0.7089753949542967
0.37125963559417946,-0.012744027193857838,0.7098503095559178
0.37344502433620047,-0.012744027193857838,0.7107182801310455
0.3756304130782215,-0.012744027193857838,0.7115789238492034
0.3778158018202425,-0.012744027193857838,0.7124318714276073
0.3800011905622635,-0.012744027193857838,0.7132767672763687
0.3821865793042845,-0.012744027193857838,0.7141132696170382
0.3843719680463055,-0.012744027193857838,0.7149410505748979
0.38655735678832653,-0.012744027193857838,0.7157597962453269
0.38874274553034754,-0.012744027193857838,0.7165692067350782
0.39092813427236855,-0.012744027193857838,0.7173689961788364
0.39311352301438957,-0.012744027193857838,0.7181588927318391
0.3952989117564106,-0.012744027193857838,0.7189386385393474
0.3974843004984316,-0.012744027193857838,0.7197079896837012
0.3996696892404526,-0.012744027193857838,0.720466716109791
0.40185507798247355,-0.012744027193857838,0.7212146015299
0.40404046672449456,-0.012744027193857838,0.7219514433087975
0.4062258554665156,-0.012744027193857838,0.7226770523299895
0.4084112442085366,-0.012744027193857838,0.7233912528442626
0.4105966329505576,-0.012744027193857838,0.7240938823013259
0.4127820216925786,-0.012744027193857838,0.7247847911656994
0.4149674104345996,-0.012744027193857838,0.7254638427178178
0.4171527991766206,-0.012744027193857838,0.7261309128413564
-0.0177395604855597,-0.010580984444170376,0.7191652404011634
-0.015554171743538694,-0.010580984444170376,0.7186718247319847
-0.013368783001517687,-0.010580984444170376,0.7181702253057624
-0.011183394259496682,-0.010580984444170376,0.7176604532208243
-0.008998005517475675,-0.010580984444170376,0.7171425250072293
-0.006812616775454668,-0.010580984444170376,0.7166164628220197
-0.004627228033433663,-0.010580984444170376,0.7160822946463341
-0.0024418392914126556,-0.010580984444170376,0.715540054484275
-0.0002564505493916486,-0.010580984444170376,0.7149897825628617
0.0019289381926293585,-0.010580984444170376,0.7144315255332445
0.0041143269346503655,-0.010580984444170376,0.7138653366725151
0.006299715676671373,-0.010580984444170376,0.7132912760857375
0.008485104418692376,-0.010580984444170376,0.7127094109079342
0.010670493160713383,-0.010580984444170376,0.7121198155055737
0.01285588190273439,-0.010580984444170376,0.7115225716770378
0.0150412706447554,-0.010580984444170376,0.7109177688516443
0.017226659386776404,-0.010580984444170376,0.7103055042867232
0.019412048128797408,-0.010580984444170376,0.709685883262239
0.02159743687081842,-0.010580984444170376,0.709059019272262
0.023782825612839422,-0.010580984444170376,0.7084250342130058
0.025968214354860433,-0.010580984444170376,0.7077840585664461
0.028153603096881436,-0.010580984444170376,0.7071362315792115
0.030338991838902447,-0.010580984444170376,0.706481701435907
0.032524380580923454,-0.010580984444170376,0.7058206254263151
0.03470976932294445,-0.010580984444170376,0.705153170105638
0.03689515806496546,-0.010580984444170376,0.7044795114472172
0.03908054680698647,-0.010580984444170376,0.7037998349869579
0.04126593554900748,-0.010580984444170376,0.7031143359586074
0.04345132429102848,-0.010580984444170376,0.7024232194193076
0.04563671303304949,-0.010580984444170376,0.701726700364557
0.0478221017750705,-0.010580984444170376,0.7010250038317846
0.050007490517091496,-0.010580984444170376,0.7003183649918888
0.05219287925911251,-0.010580984444170376,0.6996070292277771
0.05437826800113352,-0.010580984444170376,0.6988912521993964
0.056563656743154514,-0.010580984444170376,0.6981712998941818
0.058749045485175524,-0.010580984444170376,0.6974474486625064
0.060934434227196535,-0.010580984444170376,0.6967199852370941
0.06311982296921755,-0.010580984444170376,0.69598920673585
0.06530521171123854,-0.010580984444170376,0.6952554206474418
0.06749060045325955,-0.010580984444170376,0.6945189447988283
0.06967598919528056,-0.010580984444170376,0.6937801073041959
0.07186137793730156,-0.010580984444170376,0.6930392464947075
0.07404676667932257,-0.010580984444170376,0.6922967108284687
0.07623215542134358,-0.010580984444170376,0.6915528587801676
0.07841754416336459,-0.010580984444170376,0.6908080587100086
0.08060293290538559,-0.010580984444170376,0.6900626887114956
0.0827883216474066,-0.010580984444170376,0.6893171364375692
0.08497371038942761,-0.010580984444170376,0.6885717989050102
0.0871590991314486,-0.010580984444170376,0.6878270822767303
0.08934448787346962,-0.010580984444170376,0.6870834016217655
0.09152987661549063,-0.010580984444170376,0.6863411806528392
0.09371526535751164,-0.010580984444170376,0.6856008514416272
0.09590065409953263,-0.010580984444170376,0.684862854111511
0.09808604284155364,-0.010580984444170376,0.6841276365079435
