re_level,fault_name,f_angle,f_freq,f_voltage,severity
0,angle_bus8,0.9195427935175692,1.0,0.9958285732180724,0.9587285400633028
0,voltage_bus9,1.0,0.5264082664919947,0.9999999999999292,0.8816020666229809
0,voltage_bus10,0.9195427935175692,1.0,0.995536915658236,0.9586556256733436
0,freq_bus2,1.0,0.4436430321336182,1.0,0.8609107580334046
0,freq_bus4,1.0,1.0,0.9952863189740362,0.998821579743509
0,severe_bus7,0.9195427935175692,1.0,0.9970037937716072,0.9590223452016864
0,angle_bus7,1.0,0.4416326896753482,0.997023595637104,0.859664071328113
0,angle_bus8,0.6367120731731954,0.3148952690991606,0.9964158234356096,0.6461838097202903
0,voltage_bus9,0.5984579163158212,0.2434094734282901,0.9954956799295728,0.6089552464973763
0,voltage_bus10,0.6150775117183355,0.285588427107303,0.9961637572119844,0.6279768019389895
0,freq_bus2,1.0,0.4563245033071013,0.99565380160899,0.8629945762290228
0,freq_bus4,0.6338179688818332,0.3166234443416691,0.9958838869784732,0.6450358172709522
0,severe_bus7,1.0,0.5170702737444657,0.9975357150102764,0.8786514971886855
0,angle_bus7,0.3104504219836096,0.222184006947856,0.9969810634024558,0.4600164785793827
0,angle_bus8,0.2184703395215459,0.1510135180791714,0.9966935682757124,0.3961619413494939
0,voltage_bus9,0.2156041947194663,0.155373956563352,0.9959389339958288,0.3956303199995283
0,voltage_bus10,0.2032229414941532,0.121656798069047,0.9964357607028104,0.3811346104400409
0,freq_bus2,0.3365946104320595,0.2434237593245498,0.9961826930663136,0.4781989183137456
0,freq_bus4,0.2032229414941532,0.1581943064254005,0.9961639511620044,0.3902010351439278
0,severe_bus7,0.4612115215332897,0.4219375818198152,0.9972324339998322,0.5853982647215568
0,angle_bus7,1.0,0.398485774680072,0.9971339134160744,0.8489049220240366
0,angle_bus8,1.0,0.4789416869541014,0.996411395787204,0.8688382706853264
0,voltage_bus9,1.0,0.8320597422463862,1.0,0.9580149355615966
0,voltage_bus10,1.0,0.5815656490142835,0.9961628991877098,0.8944321370504984
0,freq_bus2,1.0,0.6772024447220524,1.0,0.9193006111805132
0,freq_bus4,1.0,0.4895914814557685,0.9958776580193732,0.8713672848687855
0,severe_bus7,1.0,0.5310356596073156,0.9976626144191286,0.882174568506611
0,angle_bus7,0.3606186651565768,0.4665949394219879,0.9969964274821154,0.5462071743043142
