mode_id,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias,total_re_pct,max_severity,worst_fault,f_angle_max,f_freq_max,f_voltage_max
56,0.2752914519453272,0.0171933603788052,0.1506014474932984,0.2200826623274483,0.8820537516394529,0.8737337401263445,-0.0203388556356096,0.3315844610724396,0.6522847817169795,severe_combined,0.5358880104176887,0.5400667267700499,0.9972963792624908
57,0.3197445293204497,0.2893002358242686,0.2680725395414959,0.1275517926717431,1.0025386973913688,0.8251022842126634,0.0329926855437069,0.5023345486789788,0.8970666090936359,freq_dominated,1.0,0.8892019179076236,0.9974847919362267
58,0.0761288961707146,0.2030390720710422,0.0260367887764506,0.2752179948292618,0.9311997978426072,0.8438288438932244,0.0642675864970062,0.2902113759237346,0.6768489682613761,severe_combined,0.5876498074496633,0.5347779060983129,0.9973183520478648
59,0.0147670644437068,0.0389032225458434,0.2529630292727988,0.2246272976586932,0.8019269522915292,0.968336076563328,0.0313246943713325,0.2656303069605211,0.910163446660836,severe_combined,1.0,0.6432232806213669,0.9974305060219768
60,0.2645041363021663,0.1041891662605002,0.1979954998750603,0.0574853706578836,0.8759840689009534,0.8814555890663069,0.0465986444424466,0.3120870865478052,0.8918347475785849,severe_combined,1.0,0.5697459164608425,0.9975930738534972
61,0.078805820158155,0.0017711829215255,0.0357623416366394,0.056147218870368,0.7894779528648856,0.9102199829932838,0.025701056348881,0.086243281793344,0.8940494396083705,severe_combined,1.0,0.5786211662390954,0.9975765921943864
62,0.3045462396654891,0.1634707465763362,0.2857251749492449,0.0581134424378281,0.9727186094770908,0.9083727826131462,0.0976580730614543,0.4059278018144492,0.9524921123436152,voltage_dominated,1.0,0.809968449374491,1.0
63,0.2693365599503161,0.1230654919865058,0.2704047871595866,0.2806076309070782,0.9266270518595716,0.8537546251058044,0.1048656330866869,0.4717072350017434,0.6506630583339925,severe_combined,0.5557930571834553,0.493766974784009,0.9972991441850504
64,0.1421794953824011,0.0372437777748696,0.1867980209623112,0.041982331219,0.9753200801252496,0.9195481896025722,-0.0633432924623789,0.204101812669291,0.9327249618935164,freq_dominated,1.0,0.857790572766632,1.0
65,0.0703448372511644,0.1449033435371084,0.1698445584359166,0.0181256856347091,0.9815751296001248,0.7711577659083784,-0.0057919744251413,0.2016092124294493,0.8922941859284658,severe_combined,1.0,0.8361653528561277,0.9974981301233564
