mode_idx,re_level,fault_name,fault_bus,clear_time,success,stable,severity,f_angle,f_freq,f_voltage,V_min,max_angle_deg,max_freq_dev_hz,sim_time,wind_area1_pct,wind_area2_pct,solar_area1_pct,solar_area2_pct,load_area1,load_area2,gen_dispatch_bias
2,0,severe_bus7,7,0.2,True,False,0.6974107061668777,0.5969985908435217,0.5983074080433219,0.9973382349371457,0.0026617650628543107,107.45974635183391,1.196614816086643,1.2667734622955322,0.11645474031870132,0.08029301975605098,0.11330159159008352,0.1441621237719468,1.0240603145366654,0.7847493887080708,0.0371714717565958
3,0,angle_bus7,7,0.1,True,False,0.8595205752313904,1.0,0.441113436257492,0.9969688646680692,0.003031135331930778,182.78057228222227,0.882226872514984,0.7253105640411377,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
3,0,angle_bus8,8,0.1,True,False,0.6295727560647333,0.6171600312997643,0.2876029021932318,0.9963680594661728,0.003631940533827176,111.08880563395758,0.5752058043864627,1.3222894668579102,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
3,0,voltage_bus9,9,0.1,True,False,0.61653209784549,0.6171600312997643,0.23636490901524354,0.9954434197671882,0.004556580232811751,111.08880563395758,0.47272981803049063,1.4727506637573242,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
3,0,voltage_bus10,10,0.1,True,False,0.6724104891740625,0.6668120261334088,0.35988151410283464,0.996136390326598,0.0038636096734020126,120.0261647040136,0.7197630282056666,1.195563554763794,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
3,0,freq_bus2,2,0.1,True,False,0.8578393666178006,1.0,0.4357383196551794,0.995619146816023,0.0043808531839769705,183.19999645358007,0.8714766393103579,0.585700511932373,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
3,0,freq_bus4,4,0.15,True,False,0.6842852379906509,0.6830338099351475,0.3752018273590245,0.9958715047332841,0.004128495266715931,122.94608578832656,0.7504036547180482,1.2814679145812988,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
3,0,severe_bus7,7,0.2,True,False,0.8741504509472002,1.0,0.49911763391342134,0.9974841698753794,0.0025158301246206516,182.78945350105647,0.9982352678268436,0.326845645904541,0.06845710507932452,0.38316951046757547,0.2869142838306914,0.07524367700674342,1.0675844647209458,0.8308323283071077,0.05647833141543146
4,0,angle_bus7,7,0.1,True,False,0.6148237961637438,0.5344979276765979,0.3932506700066618,0.9970486592951179,0.002951340704882161,96.20962698178761,0.7865013400133236,1.5780322551727295,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
4,0,angle_bus8,8,0.1,True,False,0.49374855223991365,0.3874896491368984,0.20342933816857567,0.9965855725172823,0.003414427482717697,69.7481368446417,0.40685867633714956,1.11301589012146,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
4,0,voltage_bus9,9,0.1,True,False,0.4893531152083751,0.38119741631959203,0.19926709412952448,0.995750534064792,0.004249465935208073,68.61553493752656,0.39853418825904985,1.402109146118164,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
4,0,voltage_bus10,10,0.1,True,False,0.4740993088749602,0.36207874414451763,0.1759409782170529,0.9962987689937526,0.0037012310062474467,65.17417394601317,0.3518819564341058,1.180224895477295,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
4,0,freq_bus2,2,0.1,True,False,0.6380801928692468,0.5596929330425262,0.43687075234579353,0.9960641530461414,0.0039358469538586386,100.74472794765472,0.8737415046915853,1.4061861038208008,0.18810528640915714,0.25870078494664533,0.0714322130533055,0.2982981798821184,0.9512145925598217,0.9538320409126861,0.08375491352956621
